order_id,weather_condition,temperature,weather_impact
3738,Clear,19,0
3739,Foggy,39,20
3740,Clear,40,0
3741,Clear,22,0
3742,Clear,19,0
3743,Rainy,19,15
3744,Rainy,25,15
3745,Hazy,28,5
3746,Clear,17,0
3747,Clear,15,0
3748,Clear,15,0
3749,Clear,10,0
3750,Clear,41,0
3751,Foggy,17,20
3752,Hazy,37,5
3753,Clear,44,0
3754,Clear,30,0
3755,Rainy,14,15
3756,Clear,27,0
3757,Clear,33,0
3758,Hazy,6,5
3759,Clear,8,0
3760,Foggy,40,20
3761,Clear,39,0
3762,Hazy,31,5
3763,Hazy,35,5
3764,Rainy,28,15
3765,Rainy,42,15
3766,Hazy,9,5
3767,Rainy,8,15
3768,Clear,43,0
3769,Rainy,5,15
3770,Hazy,37,5
3771,Rainy,41,15
3772,Clear,25,0
3773,Foggy,29,20
3774,Foggy,7,20
3775,Foggy,39,20
3776,Rainy,8,15
3777,Rainy,32,15
3778,Clear,36,0
3779,Clear,24,0
3780,Hazy,20,5
3781,Hazy,8,5
3782,Clear,17,0
3783,Rainy,30,15
3784,Rainy,25,15
3785,Clear,13,0
3786,Clear,12,0
3787,Hazy,38,5
3788,Clear,5,0
3789,Clear,25,0
3790,Clear,35,0
3791,Clear,39,0
3792,Hazy,6,5
3793,Foggy,42,20
3794,Foggy,8,20
3795,Foggy,18,20
3796,Rainy,26,15
3797,Foggy,12,20
3798,Clear,13,0
3799,Rainy,18,15
3800,Clear,13,0
3801,Clear,24,0
3802,Foggy,38,20
3803,Foggy,11,20
3804,Hazy,33,5
3805,Clear,36,0
3806,Rainy,26,15
3807,Clear,17,0
3808,Clear,40,0
3809,Hazy,32,5
3810,Clear,44,0
3811,Clear,38,0
3812,Clear,31,0
3813,Foggy,35,20
3814,Clear,7,0
3815,Rainy,39,15
3816,Hazy,32,5
3817,Rainy,7,15
3818,Clear,27,0
3819,Clear,43,0
3820,Clear,19,0
3821,Clear,11,0
3822,Foggy,20,20
3823,Rainy,27,15
3824,Rainy,37,15
3825,Clear,32,0
3826,Hazy,29,5
3827,Rainy,41,15
3828,Foggy,27,20
3829,Clear,7,0
3830,Clear,23,0
3831,Clear,37,0
3832,Clear,28,0
3833,Rainy,7,15
3834,Foggy,44,20
3835,Rainy,34,15
3836,Clear,20,0
3837,Rainy,13,15
3838,Hazy,20,5
3839,Rainy,18,15
3840,Foggy,29,20
3841,Hazy,27,5
3842,Clear,33,0
3843,Rainy,41,15
3844,Clear,15,0
3845,Rainy,24,15
3846,Hazy,19,5
3847,Rainy,24,15
3848,Rainy,37,15
3849,Hazy,40,5
3850,Clear,21,0
3851,Rainy,35,15
3852,Clear,39,0
3853,Foggy,6,20
3854,Hazy,37,5
3855,Hazy,13,5
3856,Foggy,32,20
3857,Foggy,23,20
3858,Hazy,26,5
3859,Rainy,21,15
3860,Clear,41,0
3861,Hazy,9,5
3862,Clear,44,0
3863,Rainy,5,15
3864,Rainy,32,15
3865,Clear,42,0
3866,Clear,28,0
3867,Hazy,21,5
3868,Rainy,18,15
3869,Clear,36,0
3870,Foggy,27,20
3871,Rainy,6,15
3872,Clear,28,0
3873,Rainy,25,15
3874,Clear,30,0
3875,Foggy,14,20
3876,Hazy,18,5
3877,Clear,13,0
3878,Rainy,27,15
3879,Clear,10,0
3880,Clear,13,0
3881,Clear,9,0
3882,Hazy,23,5
3883,Foggy,31,20
3884,Hazy,40,5
3885,Clear,33,0
3886,Clear,32,0
3887,Foggy,27,20
3888,Foggy,37,20
3889,Foggy,14,20
3890,Clear,42,0
3891,Rainy,16,15
3892,Rainy,19,15
3893,Clear,36,0
3894,Rainy,30,15
3895,Clear,44,0
3896,Clear,18,0
3897,Hazy,24,5
3898,Foggy,6,20
3899,Clear,5,0
3900,Foggy,27,20
3901,Clear,40,0
3902,Clear,30,0
3903,Foggy,32,20
3904,Clear,5,0
3905,Rainy,42,15
3906,Clear,18,0
3907,Clear,37,0
3908,Rainy,36,15
3909,Clear,21,0
3910,Rainy,10,15
3911,Clear,29,0
3912,Clear,36,0
3913,Clear,43,0
3914,Clear,6,0
3915,Rainy,29,15
3916,Clear,19,0
3917,Clear,21,0
3918,Foggy,34,20
3919,Hazy,29,5
3920,Clear,15,0
3921,Foggy,29,20
3922,Rainy,23,15
3923,Clear,17,0
3924,Clear,30,0
3925,Hazy,41,5
3926,Rainy,11,15
3927,Clear,19,0
3928,Foggy,37,20
3929,Foggy,35,20
3930,Hazy,8,5
3931,Clear,31,0
3932,Hazy,8,5
3933,Rainy,6,15
3934,Clear,10,0
3935,Clear,6,0
3936,Clear,31,0
3937,Clear,8,0
3938,Rainy,37,15
3939,Clear,10,0
3940,Rainy,11,15
3941,Clear,17,0
3942,Clear,22,0
3943,Rainy,37,15
3944,Clear,6,0
3945,Clear,29,0
3946,Foggy,43,20
3947,Clear,7,0
3948,Rainy,28,15
3949,Clear,30,0
3950,Rainy,27,15
3951,Clear,6,0
3952,Clear,25,0
3953,Foggy,39,20
3954,Clear,17,0
3955,Rainy,43,15
3956,Rainy,41,15
3957,Clear,17,0
3958,Clear,21,0
3959,Rainy,36,15
3960,Hazy,21,5
3961,Rainy,25,15
3962,Clear,25,0
3963,Foggy,22,20
3964,Foggy,6,20
3965,Rainy,15,15
3966,Rainy,35,15
3967,Foggy,41,20
3968,Rainy,32,15
3969,Foggy,24,20
3970,Clear,27,0
3971,Clear,31,0
3972,Clear,13,0
3973,Rainy,12,15
3974,Hazy,29,5
3975,Rainy,44,15
3976,Rainy,32,15
3977,Clear,39,0
3978,Rainy,14,15
3979,Hazy,39,5
3980,Clear,9,0
3981,Foggy,14,20
3982,Foggy,22,20
3983,Hazy,30,5
3984,Clear,36,0
3985,Rainy,23,15
3986,Foggy,15,20
3987,Rainy,24,15
3988,Foggy,19,20
3989,Clear,43,0
3990,Foggy,28,20
3991,Clear,28,0
3992,Hazy,25,5
3993,Clear,32,0
3994,Clear,25,0
3995,Clear,10,0
3996,Hazy,18,5
3997,Clear,7,0
3998,Rainy,13,15
3999,Rainy,24,15
4000,Clear,24,0
4001,Rainy,8,15
4002,Clear,44,0
4003,Clear,32,0
4004,Clear,25,0
4005,Rainy,31,15
4006,Clear,35,0
4007,Clear,26,0
4008,Clear,36,0
4009,Clear,38,0
4010,Clear,6,0
4011,Clear,21,0
4012,Clear,44,0
4013,Clear,21,0
4014,Clear,15,0
4015,Foggy,27,20
4016,Rainy,35,15
4017,Rainy,19,15
4018,Hazy,20,5
4019,Foggy,27,20
4020,Clear,37,0
4021,Clear,32,0
4022,Foggy,38,20
4023,Rainy,10,15
4024,Foggy,27,20
4025,Hazy,21,5
4026,Clear,32,0
4027,Foggy,7,20
4028,Hazy,24,5
4029,Foggy,39,20
4030,Clear,8,0
4031,Clear,6,0
4032,Rainy,13,15
4033,Clear,12,0
4034,Rainy,35,15
4035,Rainy,11,15
4036,Clear,13,0
4037,Clear,42,0
4038,Clear,23,0
4039,Rainy,37,15
4040,Foggy,37,20
4041,Clear,29,0
4042,Clear,43,0
4043,Hazy,32,5
4044,Clear,14,0
4045,Clear,13,0
4046,Hazy,41,5
4047,Hazy,37,5
4048,Hazy,12,5
4049,Clear,44,0
4050,Clear,27,0
4051,Rainy,30,15
4052,Clear,30,0
4053,Clear,11,0
4054,Clear,18,0
4055,Clear,27,0
4056,Hazy,38,5
4057,Clear,41,0
4058,Clear,6,0
4059,Hazy,17,5
4060,Rainy,29,15
4061,Foggy,36,20
4062,Clear,13,0
4063,Foggy,18,20
4064,Rainy,9,15
4065,Clear,39,0
4066,Foggy,33,20
4067,Clear,28,0
4068,Clear,35,0
4069,Foggy,32,20
4070,Clear,36,0
4071,Clear,26,0
4072,Foggy,20,20
4073,Clear,39,0
4074,Foggy,35,20
4075,Rainy,28,15
4076,Clear,19,0
4077,Foggy,10,20
4078,Hazy,30,5
4079,Clear,21,0
4080,Rainy,32,15
4081,Hazy,23,5
4082,Clear,21,0
4083,Hazy,13,5
4084,Clear,6,0
4085,Hazy,30,5
4086,Clear,26,0
4087,Rainy,23,15
4088,Rainy,36,15
4089,Clear,32,0
4090,Clear,32,0
4091,Clear,5,0
4092,Clear,35,0
4093,Clear,27,0
4094,Clear,12,0
4095,Rainy,31,15
4096,Clear,44,0
4097,Clear,27,0
4098,Clear,12,0
4099,Rainy,28,15
4100,Clear,41,0
4101,Foggy,38,20
4102,Clear,10,0
4103,Rainy,20,15
4104,Clear,9,0
4105,Clear,31,0
4106,Foggy,15,20
4107,Hazy,40,5
4108,Hazy,43,5
4109,Rainy,39,15
4110,Hazy,6,5
4111,Foggy,27,20
4112,Rainy,32,15
4113,Clear,43,0
4114,Clear,35,0
4115,Clear,26,0
4116,Clear,14,0
4117,Foggy,39,20
4118,Foggy,36,20
4119,Foggy,43,20
4120,Clear,35,0
4121,Rainy,11,15
4122,Foggy,36,20
4123,Clear,20,0
4124,Rainy,14,15
4125,Rainy,29,15
4126,Clear,37,0
4127,Hazy,34,5
4128,Rainy,26,15
4129,Clear,34,0
4130,Foggy,27,20
4131,Clear,28,0
4132,Clear,34,0
4133,Clear,27,0
4134,Rainy,38,15
4135,Foggy,11,20
4136,Clear,20,0
4137,Hazy,19,5
4138,Clear,33,0
4139,Clear,40,0
4140,Clear,35,0
4141,Rainy,43,15
4142,Rainy,17,15
4143,Rainy,18,15
4144,Rainy,31,15
4145,Foggy,9,20
4146,Clear,27,0
4147,Clear,43,0
4148,Rainy,18,15
4149,Clear,31,0
4150,Rainy,19,15
4151,Rainy,15,15
4152,Rainy,37,15
4153,Clear,5,0
4154,Clear,12,0
4155,Rainy,30,15
4156,Rainy,15,15
4157,Clear,32,0
4158,Clear,25,0
4159,Foggy,12,20
4160,Rainy,25,15
4161,Foggy,22,20
4162,Foggy,37,20
4163,Foggy,5,20
4164,Clear,36,0
4165,Clear,14,0
4166,Foggy,28,20
4167,Clear,9,0
4168,Clear,29,0
4169,Rainy,36,15
4170,Clear,11,0
4171,Clear,34,0
4172,Clear,36,0
4173,Hazy,9,5
4174,Rainy,34,15
4175,Foggy,35,20
4176,Clear,18,0
4177,Foggy,8,20
4178,Clear,35,0
4179,Rainy,40,15
4180,Clear,34,0
4181,Clear,10,0
4182,Clear,32,0
4183,Clear,24,0
4184,Hazy,29,5
4185,Clear,16,0
4186,Rainy,7,15
4187,Clear,17,0
4188,Clear,7,0
4189,Foggy,43,20
4190,Clear,14,0
4191,Clear,32,0
4192,Rainy,30,15
4193,Clear,28,0
4194,Foggy,16,20
4195,Clear,32,0
4196,Rainy,31,15
4197,Clear,31,0
4198,Foggy,40,20
4199,Clear,43,0
4200,Foggy,9,20
4201,Clear,13,0
4202,Rainy,44,15
4203,Foggy,37,20
4204,Foggy,9,20
4205,Clear,19,0
4206,Clear,40,0
4207,Rainy,11,15
4208,Clear,5,0
4209,Rainy,29,15
4210,Clear,23,0
4211,Clear,43,0
4212,Rainy,43,15
4213,Foggy,10,20
4214,Rainy,11,15
4215,Foggy,22,20
4216,Foggy,17,20
4217,Clear,31,0
4218,Clear,9,0
4219,Clear,37,0
4220,Rainy,28,15
4221,Rainy,10,15
4222,Foggy,41,20
4223,Rainy,30,15
4224,Clear,25,0
4225,Clear,33,0
4226,Clear,9,0
4227,Rainy,25,15
4228,Clear,24,0
4229,Hazy,32,5
4230,Hazy,38,5
4231,Foggy,20,20
4232,Foggy,34,20
4233,Clear,33,0
4234,Clear,34,0
4235,Hazy,28,5
4236,Hazy,21,5
4237,Clear,20,0
4238,Clear,38,0
4239,Rainy,15,15
4240,Clear,24,0
4241,Rainy,21,15
4242,Rainy,43,15
4243,Clear,43,0
4244,Clear,6,0
4245,Clear,7,0
4246,Foggy,42,20
4247,Clear,5,0
4248,Rainy,29,15
4249,Clear,9,0
4250,Clear,31,0
4251,Clear,40,0
4252,Hazy,38,5
4253,Clear,23,0
4254,Clear,32,0
4255,Rainy,9,15
4256,Clear,17,0
4257,Clear,16,0
4258,Foggy,13,20
4259,Rainy,35,15
4260,Hazy,29,5
4261,Clear,35,0
4262,Clear,40,0
4263,Rainy,9,15
4264,Clear,31,0
4265,Foggy,33,20
4266,Rainy,44,15
4267,Foggy,15,20
4268,Clear,25,0
4269,Clear,12,0
4270,Rainy,40,15
4271,Hazy,41,5
4272,Hazy,30,5
4273,Clear,17,0
4274,Hazy,30,5
4275,Clear,32,0
4276,Clear,13,0
4277,Clear,14,0
4278,Clear,13,0
4279,Clear,11,0
4280,Foggy,9,20
4281,Foggy,13,20
4282,Rainy,15,15
4283,Clear,42,0
4284,Clear,41,0
4285,Clear,6,0
4286,Rainy,42,15
4287,Clear,5,0
4288,Foggy,43,20
4289,Clear,6,0
4290,Rainy,42,15
4291,Clear,8,0
4292,Clear,17,0
4293,Rainy,28,15
4294,Clear,16,0
4295,Clear,23,0
4296,Foggy,43,20
4297,Foggy,25,20
4298,Rainy,14,15
4299,Clear,42,0
4300,Hazy,24,5
4301,Foggy,25,20
4302,Clear,29,0
4303,Clear,26,0
4304,Clear,9,0
4305,Rainy,31,15
4306,Hazy,42,5
4307,Hazy,33,5
4308,Clear,34,0
4309,Hazy,43,5
4310,Clear,17,0
4311,Rainy,42,15
4312,Hazy,32,5
4313,Clear,22,0
4314,Clear,39,0
4315,Clear,10,0
4316,Rainy,11,15
4317,Clear,28,0
4318,Clear,23,0
4319,Clear,8,0
4320,Rainy,39,15
4321,Clear,35,0
4322,Clear,30,0
4323,Foggy,34,20
4324,Rainy,29,15
4325,Foggy,19,20
4326,Rainy,43,15
4327,Rainy,13,15
4328,Rainy,24,15
4329,Clear,30,0
4330,Clear,36,0
4331,Clear,13,0
4332,Clear,8,0
4333,Foggy,43,20
4334,Clear,9,0
4335,Clear,11,0
4336,Clear,44,0
4337,Clear,16,0
4338,Clear,38,0
4339,Foggy,39,20
4340,Foggy,22,20
4341,Rainy,31,15
4342,Clear,6,0
4343,Clear,26,0
4344,Clear,36,0
4345,Clear,29,0
4346,Clear,12,0
4347,Foggy,5,20
4348,Clear,32,0
4349,Clear,24,0
4350,Rainy,31,15
4351,Clear,19,0
4352,Clear,8,0
4353,Rainy,14,15
4354,Hazy,18,5
4355,Clear,15,0
4356,Clear,17,0
4357,Clear,19,0
4358,Clear,32,0
4359,Clear,7,0
4360,Rainy,5,15
4361,Clear,22,0
4362,Foggy,13,20
4363,Clear,18,0
4364,Rainy,21,15
4365,Clear,33,0
4366,Rainy,39,15
4367,Clear,40,0
4368,Foggy,9,20
4369,Hazy,7,5
4370,Clear,36,0
4371,Clear,43,0
4372,Clear,36,0
4373,Clear,43,0
4374,Rainy,24,15
4375,Clear,42,0
4376,Rainy,21,15
4377,Rainy,9,15
4378,Clear,19,0
4379,Clear,29,0
4380,Foggy,6,20
4381,Rainy,36,15
4382,Clear,18,0
4383,Clear,8,0
4384,Clear,30,0
4385,Rainy,12,15
4386,Clear,9,0
4387,Rainy,36,15
4388,Clear,40,0
4389,Clear,6,0
4390,Clear,29,0
4391,Foggy,8,20
4392,Foggy,23,20
4393,Clear,37,0
4394,Clear,6,0
4395,Clear,23,0
4396,Clear,40,0
4397,Clear,20,0
4398,Clear,32,0
4399,Rainy,7,15
4400,Clear,15,0
4401,Clear,7,0
4402,Rainy,26,15
4403,Hazy,9,5
4404,Clear,31,0
4405,Clear,27,0
4406,Clear,35,0
4407,Rainy,41,15
4408,Clear,41,0
4409,Rainy,43,15
4410,Rainy,9,15
4411,Hazy,16,5
4412,Clear,22,0
4413,Rainy,8,15
4414,Clear,17,0
4415,Clear,9,0
4416,Clear,21,0
4417,Clear,24,0
4418,Clear,26,0
4419,Rainy,28,15
4420,Foggy,22,20
4421,Rainy,23,15
4422,Clear,24,0
4423,Hazy,5,5
4424,Rainy,15,15
4425,Clear,29,0
4426,Rainy,38,15
4427,Hazy,16,5
4428,Rainy,30,15
4429,Clear,36,0
4430,Foggy,35,20
4431,Clear,37,0
4432,Foggy,31,20
4433,Clear,26,0
4434,Clear,24,0
4435,Clear,24,0
4436,Foggy,15,20
4437,Hazy,12,5
4438,Clear,14,0
4439,Clear,26,0
4440,Foggy,44,20
4441,Rainy,36,15
4442,Clear,25,0
4443,Foggy,28,20
4444,Clear,11,0
4445,Foggy,39,20
4446,Hazy,12,5
4447,Clear,7,0
4448,Hazy,42,5
4449,Clear,6,0
4450,Clear,34,0
4451,Hazy,32,5
4452,Clear,38,0
4453,Hazy,20,5
4454,Rainy,19,15
4455,Clear,33,0
4456,Foggy,26,20
4457,Clear,11,0
4458,Clear,21,0
4459,Rainy,34,15
4460,Foggy,40,20
4461,Foggy,15,20
4462,Clear,20,0
4463,Clear,22,0
4464,Rainy,9,15
4465,Rainy,35,15
4466,Foggy,15,20
4467,Rainy,30,15
4468,Foggy,7,20
4469,Clear,28,0
4470,Clear,13,0
4471,Foggy,36,20
4472,Foggy,28,20
4473,Clear,33,0
4474,Clear,30,0
4475,Clear,8,0
4476,Rainy,38,15
4477,Clear,19,0
4478,Foggy,32,20
4479,Rainy,41,15
4480,Clear,29,0
4481,Clear,27,0
4482,Clear,38,0
4483,Clear,37,0
4484,Hazy,16,5
4485,Hazy,41,5
4486,Rainy,34,15
4487,Rainy,44,15
4488,Foggy,14,20
4489,Clear,41,0
4490,Rainy,32,15
4491,Foggy,28,20
4492,Rainy,22,15
4493,Clear,6,0
4494,Rainy,22,15
4495,Clear,32,0
4496,Rainy,15,15
4497,Foggy,22,20
4498,Foggy,10,20
4499,Foggy,32,20
4500,Clear,19,0
4501,Foggy,6,20
4502,Rainy,31,15
4503,Foggy,17,20
4504,Clear,23,0
4505,Rainy,5,15
4506,Clear,39,0
4507,Clear,26,0
4508,Clear,36,0
4509,Clear,36,0
4510,Foggy,28,20
4511,Rainy,5,15
4512,Foggy,19,20
4513,Rainy,5,15
4514,Rainy,23,15
4515,Rainy,24,15
4516,Hazy,24,5
4517,Rainy,26,15
4518,Foggy,30,20
4519,Clear,19,0
4520,Hazy,27,5
4521,Clear,7,0
4522,Clear,19,0
4523,Clear,6,0
4524,Clear,31,0
4525,Clear,35,0
4526,Clear,25,0
4527,Clear,24,0
4528,Clear,15,0
4529,Clear,27,0
4530,Foggy,37,20
4531,Foggy,7,20
4532,Rainy,21,15
4533,Rainy,10,15
4534,Foggy,26,20
4535,Clear,15,0
4536,Clear,36,0
4537,Clear,33,0
4538,Foggy,15,20
4539,Hazy,42,5
4540,Clear,17,0
4541,Clear,33,0
4542,Clear,7,0
4543,Clear,11,0
4544,Foggy,44,20
4545,Clear,11,0
4546,Foggy,10,20
4547,Hazy,25,5
4548,Hazy,14,5
4549,Clear,11,0
4550,Clear,19,0
4551,Clear,14,0
4552,Rainy,36,15
4553,Rainy,6,15
4554,Clear,10,0
4555,Clear,31,0
4556,Foggy,30,20
4557,Clear,26,0
4558,Hazy,36,5
4559,Rainy,21,15
4560,Clear,9,0
4561,Clear,36,0
4562,Foggy,17,20
4563,Clear,14,0
4564,Hazy,43,5
4565,Clear,24,0
4566,Foggy,44,20
4567,Clear,34,0
4568,Clear,25,0
4569,Foggy,16,20
4570,Clear,16,0
4571,Rainy,10,15
4572,Clear,15,0
4573,Clear,16,0
4574,Clear,26,0
4575,Clear,17,0
4576,Rainy,44,15
4577,Hazy,15,5
4578,Clear,9,0
4579,Hazy,36,5
4580,Rainy,13,15
4581,Rainy,33,15
4582,Hazy,12,5
4583,Rainy,44,15
4584,Clear,40,0
4585,Clear,34,0
4586,Clear,35,0
4587,Clear,15,0
4588,Foggy,11,20
4589,Clear,22,0
4590,Clear,38,0
4591,Clear,41,0
4592,Clear,5,0
4593,Hazy,39,5
4594,Clear,9,0
4595,Clear,36,0
4596,Foggy,8,20
4597,Clear,40,0
4598,Clear,24,0
4599,Rainy,19,15
4600,Clear,6,0
4601,Rainy,43,15
4602,Clear,41,0
4603,Clear,29,0
4604,Clear,5,0
4605,Rainy,5,15
4606,Clear,10,0
4607,Foggy,43,20
4608,Rainy,26,15
4609,Hazy,44,5
4610,Clear,22,0
4611,Clear,37,0
4612,Clear,15,0
4613,Clear,12,0
4614,Clear,9,0
4615,Hazy,41,5
4616,Foggy,35,20
4617,Clear,32,0
4618,Rainy,19,15
4619,Foggy,5,20
4620,Clear,29,0
4621,Hazy,36,5
4622,Clear,39,0
4623,Rainy,22,15
4624,Rainy,22,15
4625,Foggy,14,20
4626,Clear,29,0
4627,Clear,40,0
4628,Rainy,27,15
4629,Clear,36,0
4630,Clear,34,0
4631,Clear,28,0
4632,Clear,20,0
4633,Clear,14,0
4634,Rainy,31,15
4635,Clear,6,0
4636,Foggy,30,20
4637,Foggy,15,20
4638,Clear,40,0
4639,Rainy,19,15
4640,Rainy,42,15
4641,Clear,25,0
4642,Hazy,29,5
4643,Clear,20,0
4644,Clear,30,0
4645,Clear,17,0
4646,Clear,34,0
4647,Foggy,10,20
4648,Rainy,15,15
4649,Rainy,22,15
4650,Clear,38,0
4651,Clear,21,0
4652,Clear,20,0
4653,Clear,21,0
4654,Clear,30,0
4655,Foggy,20,20
4656,Hazy,40,5
4657,Rainy,13,15
4658,Rainy,34,15
4659,Rainy,32,15
4660,Clear,18,0
4661,Clear,12,0
4662,Clear,20,0
4663,Rainy,28,15
4664,Rainy,21,15
4665,Clear,14,0
4666,Foggy,33,20
4667,Rainy,13,15
4668,Clear,24,0
4669,Rainy,8,15
4670,Rainy,8,15
4671,Rainy,20,15
4672,Clear,13,0
4673,Clear,22,0
4674,Clear,7,0
4675,Clear,24,0
4676,Clear,12,0
4677,Clear,43,0
4678,Rainy,18,15
4679,Hazy,20,5
4680,Rainy,36,15
4681,Foggy,34,20
4682,Rainy,39,15
4683,Foggy,8,20
4684,Clear,19,0
4685,Rainy,25,15
4686,Hazy,21,5
4687,Hazy,34,5
4688,Foggy,7,20
4689,Clear,40,0
4690,Clear,11,0
4691,Rainy,10,15
4692,Foggy,22,20
4693,Rainy,41,15
4694,Rainy,25,15
4695,Clear,13,0
4696,Rainy,24,15
4697,Rainy,35,15
4698,Clear,39,0
4699,Clear,38,0
4700,Hazy,9,5
4701,Hazy,17,5
4702,Clear,24,0
4703,Hazy,8,5
4704,Rainy,44,15
4705,Clear,43,0
4706,Rainy,12,15
4707,Rainy,7,15
4708,Foggy,37,20
4709,Clear,36,0
4710,Hazy,13,5
4711,Clear,29,0
4712,Hazy,10,5
4713,Clear,16,0
4714,Rainy,7,15
4715,Clear,5,0
4716,Clear,28,0
4717,Rainy,44,15
4718,Foggy,17,20
4719,Hazy,9,5
4720,Hazy,12,5
4721,Clear,21,0
4722,Clear,14,0
4723,Foggy,38,20
4724,Clear,8,0
4725,Rainy,33,15
4726,Foggy,7,20
4727,Clear,29,0
4728,Hazy,25,5
4729,Clear,8,0
4730,Clear,8,0
4731,Clear,34,0
4732,Foggy,44,20
4733,Foggy,21,20
4734,Clear,36,0
4735,Rainy,20,15
4736,Clear,19,0
4737,Rainy,11,15
4738,Foggy,15,20
4739,Hazy,17,5
4740,Rainy,35,15
4741,Clear,27,0
4742,Clear,26,0
4743,Clear,12,0
4744,Foggy,8,20
4745,Foggy,22,20
4746,Clear,19,0
4747,Clear,18,0
4748,Foggy,44,20
4749,Clear,23,0
4750,Clear,40,0
4751,Foggy,22,20
4752,Rainy,11,15
4753,Clear,9,0
4754,Clear,24,0
4755,Clear,42,0
4756,Rainy,20,15
4757,Rainy,25,15
4758,Rainy,32,15
4759,Rainy,41,15
4760,Clear,37,0
4761,Rainy,36,15
4762,Rainy,20,15
4763,Clear,24,0
4764,Foggy,24,20
4765,Rainy,20,15
4766,Clear,36,0
4767,Clear,41,0
4768,Clear,26,0
4769,Rainy,33,15
4770,Clear,9,0
4771,Foggy,41,20
4772,Clear,17,0
4773,Clear,15,0
4774,Rainy,13,15
4775,Clear,44,0
4776,Hazy,8,5
4777,Clear,41,0
4778,Clear,27,0
4779,Foggy,5,20
4780,Rainy,7,15
4781,Clear,37,0
4782,Clear,17,0
4783,Clear,32,0
4784,Foggy,30,20
4785,Foggy,26,20
4786,Foggy,8,20
4787,Clear,19,0
4788,Hazy,30,5
4789,Clear,22,0
4790,Foggy,7,20
4791,Rainy,12,15
4792,Rainy,24,15
4793,Clear,26,0
4794,Foggy,21,20
4795,Clear,21,0
4796,Rainy,21,15
4797,Hazy,9,5
4798,Foggy,7,20
4799,Rainy,31,15
4800,Clear,17,0
4801,Clear,22,0
4802,Foggy,7,20
4803,Rainy,32,15
4804,Clear,11,0
4805,Rainy,44,15
4806,Clear,37,0
4807,Clear,44,0
4808,Foggy,40,20
4809,Rainy,9,15
4810,Clear,11,0
4811,Foggy,44,20
4812,Rainy,31,15
4813,Rainy,8,15
4814,Clear,43,0
4815,Clear,13,0
4816,Clear,17,0
4817,Clear,14,0
4818,Clear,30,0
4819,Clear,5,0
4820,Foggy,26,20
4821,Rainy,29,15
4822,Foggy,42,20
4823,Clear,34,0
4824,Clear,7,0
4825,Clear,13,0
4826,Rainy,20,15
4827,Hazy,18,5
4828,Clear,33,0
4829,Hazy,27,5
4830,Rainy,11,15
4831,Clear,40,0
4832,Hazy,32,5
4833,Rainy,18,15
4834,Rainy,18,15
4835,Clear,10,0
4836,Rainy,13,15
4837,Hazy,15,5
4838,Clear,42,0
4839,Clear,33,0
4840,Clear,37,0
4841,Clear,15,0
4842,Clear,19,0
4843,Clear,21,0
4844,Rainy,27,15
4845,Rainy,11,15
4846,Rainy,6,15
4847,Foggy,23,20
4848,Rainy,31,15
4849,Clear,28,0
4850,Clear,7,0
4851,Rainy,30,15
4852,Clear,12,0
4853,Rainy,32,15
4854,Clear,7,0
4855,Rainy,19,15
4856,Clear,6,0
4857,Hazy,41,5
4858,Clear,9,0
4859,Clear,19,0
4860,Clear,27,0
4861,Rainy,14,15
4862,Hazy,6,5
4863,Rainy,17,15
4864,Rainy,21,15
4865,Foggy,8,20
4866,Clear,9,0
4867,Foggy,22,20
4868,Clear,35,0
4869,Clear,18,0
4870,Hazy,42,5
4871,Hazy,11,5
4872,Rainy,18,15
4873,Clear,39,0
4874,Foggy,29,20
4875,Rainy,9,15
4876,Clear,10,0
4877,Foggy,11,20
4878,Clear,20,0
4879,Rainy,7,15
4880,Clear,6,0
4881,Clear,8,0
4882,Clear,35,0
4883,Clear,32,0
4884,Clear,33,0
4885,Clear,41,0
4886,Clear,28,0
4887,Clear,19,0
4888,Rainy,38,15
4889,Clear,28,0
4890,Rainy,6,15
4891,Rainy,33,15
4892,Clear,37,0
4893,Clear,37,0
4894,Hazy,30,5
4895,Clear,12,0
4896,Clear,26,0
4897,Clear,23,0
4898,Clear,19,0
4899,Clear,12,0
4900,Clear,5,0
4901,Foggy,37,20
4902,Clear,20,0
4903,Foggy,31,20
4904,Clear,13,0
4905,Clear,37,0
4906,Clear,31,0
4907,Rainy,10,15
4908,Rainy,19,15
4909,Clear,5,0
4910,Clear,38,0
4911,Rainy,13,15
4912,Clear,33,0
4913,Clear,43,0
4914,Rainy,33,15
4915,Rainy,34,15
4916,Rainy,18,15
4917,Clear,15,0
4918,Clear,30,0
4919,Foggy,24,20
4920,Clear,36,0
4921,Clear,14,0
4922,Clear,8,0
4923,Rainy,39,15
4924,Clear,37,0
4925,Foggy,11,20
4926,Clear,12,0
4927,Clear,41,0
4928,Rainy,27,15
4929,Clear,44,0
4930,Clear,42,0
4931,Rainy,5,15
4932,Rainy,31,15
4933,Clear,19,0
4934,Rainy,32,15
4935,Clear,31,0
4936,Clear,31,0
4937,Clear,24,0
4938,Hazy,11,5
4939,Clear,8,0
4940,Clear,26,0
4941,Hazy,20,5
4942,Clear,25,0
4943,Rainy,21,15
4944,Rainy,41,15
4945,Hazy,17,5
4946,Clear,12,0
4947,Hazy,31,5
4948,Rainy,9,15
4949,Clear,20,0
4950,Foggy,37,20
4951,Clear,19,0
4952,Clear,15,0
