order_id,customer_lat,customer_lon,distance,order_weight,traffic_delay,temperature,weather_impact,time_of_day_Afternoon,time_of_day_Evening,time_of_day_Morning,traffic_condition_High,traffic_condition_Low,traffic_condition_Medium,weather_condition_Clear,weather_condition_Foggy,weather_condition_Hazy,weather_condition_Rainy
8783,28.630921,77.068652,4.4,2.54,10,18,0,True,False,False,False,False,True,True,False,False,False
8784,28.687836,77.228843,5.33,4.88,10,26,15,True,False,False,False,False,True,False,False,False,True
8785,28.527155,77.115072,4.01,2.66,5,24,0,True,False,False,False,True,False,True,False,False,False
8786,28.674247,77.132151,3.84,1.52,5,17,0,True,False,False,False,True,False,True,False,False,False
8787,28.538947,77.291437,1.44,0.87,30,10,20,False,True,False,True,False,False,False,True,False,False
8788,28.647739,77.23988,4.0,9.6,5,18,0,True,False,False,False,True,False,True,False,False,False
8789,28.649342,77.258888,5.84,5.29,5,32,15,True,False,False,False,True,False,False,False,False,True
8790,28.698757,77.032283,8.15,9.52,5,40,0,True,False,False,False,True,False,True,False,False,False
8791,28.573307,77.209464,4.72,6.06,20,42,0,False,True,False,False,False,True,True,False,False,False
8792,28.681011,77.182575,4.63,6.36,10,37,15,True,False,False,False,False,True,False,False,False,True
8793,28.631709,77.237907,4.99,2.57,5,5,20,False,False,True,False,True,False,False,True,False,False
8794,28.627921,77.214559,2.75,3.77,5,25,0,False,False,True,False,True,False,True,False,False,False
8795,28.650235,77.289565,1.48,7.71,20,33,15,False,True,False,False,False,True,False,False,False,True
8796,28.585408,77.301834,5.22,9.42,20,40,0,False,True,False,False,False,True,True,False,False,False
8797,28.610488,77.138604,6.0,3.89,30,17,0,False,True,False,True,False,False,True,False,False,False
8798,28.688476,77.231423,1.0,0.56,10,16,15,True,False,False,False,False,True,False,False,False,True
8799,28.572295,77.288891,3.87,5.58,5,27,20,True,False,False,False,True,False,False,True,False,False
8800,28.530532,77.174427,3.91,7.69,30,6,15,False,True,False,True,False,False,False,False,False,True
8801,28.565479,77.239042,4.72,4.56,30,11,0,False,True,False,True,False,False,True,False,False,False
8802,28.593974,77.070073,7.14,3.27,10,35,15,False,False,True,False,False,True,False,False,False,True
8803,28.666554,77.266845,4.59,4.17,20,6,0,False,True,False,False,False,True,True,False,False,False
8804,28.604802,77.295719,3.88,8.76,20,40,0,False,True,False,False,False,True,True,False,False,False
8805,28.619112,77.094757,7.17,9.12,20,5,0,False,True,False,False,False,True,True,False,False,False
8806,28.629743,77.203956,3.72,7.68,30,21,0,False,True,False,True,False,False,True,False,False,False
8807,28.670781,77.043231,6.82,9.78,20,22,15,False,True,False,False,False,True,False,False,False,True
8808,28.6129,77.202339,2.46,3.81,5,19,20,False,False,True,False,True,False,False,True,False,False
8809,28.555209,77.057973,2.88,5.43,5,6,0,True,False,False,False,True,False,True,False,False,False
8810,28.647748,77.257727,6.4,9.16,15,32,0,False,False,True,True,False,False,True,False,False,False
8811,28.694577,77.273819,8.73,4.03,5,12,0,True,False,False,False,True,False,True,False,False,False
8812,28.533122,77.074715,6.41,4.46,5,28,20,True,False,False,False,True,False,False,True,False,False
8813,28.684132,77.138833,4.58,3.61,10,26,15,True,False,False,False,False,True,False,False,False,True
8814,28.629042,77.13422,8.2,3.44,15,21,15,False,False,True,True,False,False,False,False,False,True
8815,28.605045,77.273814,6.62,9.38,5,43,0,True,False,False,False,True,False,True,False,False,False
8816,28.58626,77.227478,3.98,5.52,10,32,5,False,False,True,False,False,True,False,False,True,False
8817,28.532033,77.23815,8.34,2.03,30,11,5,False,True,False,True,False,False,False,False,True,False
8818,28.5998,77.304819,4.87,4.4,30,34,15,False,True,False,True,False,False,False,False,False,True
8819,28.650356,77.102674,3.31,5.26,15,25,15,False,False,True,True,False,False,False,False,False,True
8820,28.658635,77.200756,5.33,9.75,10,44,0,False,False,True,False,False,True,True,False,False,False
8821,28.686474,77.239808,3.62,4.68,5,37,0,True,False,False,False,True,False,True,False,False,False
8822,28.519376,77.044048,7.31,4.17,5,24,20,True,False,False,False,True,False,False,True,False,False
8823,28.563739,77.300219,9.89,6.36,5,11,0,True,False,False,False,True,False,True,False,False,False
8824,28.645644,77.098514,8.11,8.13,5,15,20,True,False,False,False,True,False,False,True,False,False
8825,28.622193,77.199518,6.04,6.49,20,8,0,False,True,False,False,False,True,True,False,False,False
8826,28.626906,77.123275,5.83,1.26,10,26,0,False,False,True,False,False,True,True,False,False,False
8827,28.689886,77.240338,5.05,8.47,5,44,0,True,False,False,False,True,False,True,False,False,False
8828,28.555325,77.036539,4.47,7.22,5,28,15,True,False,False,False,True,False,False,False,False,True
8829,28.562307,77.128201,2.62,5.61,10,34,15,False,True,False,False,True,False,False,False,False,True
8830,28.585884,77.111309,1.9,5.27,10,18,0,True,False,False,False,False,True,True,False,False,False
8831,28.516259,77.095571,3.64,1.84,10,35,0,False,True,False,False,True,False,True,False,False,False
8832,28.610654,77.295843,3.51,5.84,5,16,5,True,False,False,False,True,False,False,False,True,False
8833,28.611544,77.184958,3.63,8.68,5,32,0,True,False,False,False,True,False,True,False,False,False
8834,28.628268,77.177287,7.3,3.77,10,24,0,False,False,True,False,False,True,True,False,False,False
8835,28.612756,77.030185,3.95,7.52,5,5,0,True,False,False,False,True,False,True,False,False,False
8836,28.634337,77.080367,5.82,1.23,5,41,5,True,False,False,False,True,False,False,False,True,False
8837,28.69911,77.176069,5.36,0.88,30,15,15,False,True,False,True,False,False,False,False,False,True
8838,28.703353,77.181691,6.47,9.54,5,28,15,True,False,False,False,True,False,False,False,False,True
8839,28.672069,77.238914,6.29,7.25,10,12,0,False,True,False,False,True,False,True,False,False,False
8840,28.569254,77.053967,3.32,3.79,10,9,15,True,False,False,False,False,True,False,False,False,True
8841,28.626105,77.02996,5.44,8.19,5,41,20,True,False,False,False,True,False,False,True,False,False
8842,28.686278,77.074635,3.46,1.12,10,39,20,False,False,True,False,False,True,False,True,False,False
8843,28.680419,77.102599,5.81,2.58,10,18,0,True,False,False,False,False,True,True,False,False,False
8844,28.641799,77.179699,4.98,6.34,20,42,15,False,True,False,False,False,True,False,False,False,True
8845,28.650528,77.062242,6.25,6.29,10,10,20,False,False,True,False,False,True,False,True,False,False
8846,28.637326,77.171677,6.64,2.91,30,25,15,False,True,False,True,False,False,False,False,False,True
8847,28.570989,77.039163,8.08,7.62,5,43,0,True,False,False,False,True,False,True,False,False,False
8848,28.698724,77.115939,4.12,6.47,5,21,0,True,False,False,False,True,False,True,False,False,False
8849,28.640984,77.238389,4.94,6.36,5,36,15,False,False,True,False,True,False,False,False,False,True
8850,28.661534,77.036576,4.55,4.7,30,16,5,False,True,False,True,False,False,False,False,True,False
8851,28.527323,77.143285,4.42,9.48,5,6,20,False,False,True,False,True,False,False,True,False,False
8852,28.612807,77.232736,7.52,9.37,10,13,0,False,False,True,False,False,True,True,False,False,False
8853,28.599404,77.136664,4.8,4.79,20,16,15,False,True,False,False,False,True,False,False,False,True
8854,28.591233,77.186702,4.24,7.93,5,31,0,True,False,False,False,True,False,True,False,False,False
8855,28.553661,77.187816,7.34,7.66,5,28,0,False,False,True,False,True,False,True,False,False,False
8856,28.628107,77.068164,2.97,1.96,5,27,0,True,False,False,False,True,False,True,False,False,False
8857,28.638514,77.24227,9.09,6.34,5,35,0,True,False,False,False,True,False,True,False,False,False
8858,28.54918,77.126603,5.5,0.91,10,5,0,True,False,False,False,False,True,True,False,False,False
8859,28.680641,77.19225,6.61,3.23,20,21,0,False,True,False,False,False,True,True,False,False,False
8860,28.566689,77.278887,4.53,2.68,5,15,0,True,False,False,False,True,False,True,False,False,False
8861,28.544173,77.122055,4.17,1.8,5,36,0,True,False,False,False,True,False,True,False,False,False
8862,28.686431,77.101927,6.95,1.61,15,24,0,False,False,True,True,False,False,True,False,False,False
8863,28.526705,77.21726,9.98,9.16,15,27,0,False,False,True,True,False,False,True,False,False,False
8864,28.613248,77.088927,3.11,2.12,5,25,15,False,False,True,False,True,False,False,False,False,True
8865,28.616206,77.054909,3.98,7.33,20,30,15,False,True,False,False,False,True,False,False,False,True
8866,28.556948,77.223996,2.2,1.07,5,38,0,False,False,True,False,True,False,True,False,False,False
8867,28.557432,77.294061,6.45,8.65,15,23,0,False,False,True,True,False,False,True,False,False,False
8868,28.537681,77.100591,6.35,3.32,5,39,0,True,False,False,False,True,False,True,False,False,False
8869,28.66847,77.1345,6.11,6.29,10,23,0,True,False,False,False,False,True,True,False,False,False
8870,28.698109,77.286722,4.71,7.25,10,11,20,False,True,False,False,True,False,False,True,False,False
8871,28.551136,77.296192,8.3,0.95,10,26,0,False,False,True,False,False,True,True,False,False,False
8872,28.53539,77.181423,6.78,6.65,20,23,5,False,True,False,False,False,True,False,False,True,False
8873,28.67144,77.145959,8.23,6.09,5,40,0,True,False,False,False,True,False,True,False,False,False
8874,28.646787,77.097956,6.07,8.08,5,7,0,True,False,False,False,True,False,True,False,False,False
8875,28.542231,77.137888,2.76,1.24,15,40,0,False,False,True,True,False,False,True,False,False,False
8876,28.643634,77.205699,7.69,0.51,10,26,15,False,True,False,False,True,False,False,False,False,True
8877,28.576248,77.042332,1.8,7.41,5,12,0,True,False,False,False,True,False,True,False,False,False
8878,28.637652,77.043193,5.22,4.44,15,22,20,False,False,True,True,False,False,False,True,False,False
8879,28.555923,77.067297,3.47,4.62,30,41,15,False,True,False,True,False,False,False,False,False,True
8880,28.637435,77.28421,7.0,4.21,30,20,15,False,True,False,True,False,False,False,False,False,True
8881,28.553589,77.115928,7.37,6.22,5,19,0,True,False,False,False,True,False,True,False,False,False
8882,28.572769,77.265353,3.99,8.1,10,41,20,False,False,True,False,False,True,False,True,False,False
8883,28.643982,77.275653,4.34,8.88,10,5,20,False,False,True,False,False,True,False,True,False,False
8884,28.656078,77.098225,9.55,1.91,20,11,5,False,True,False,False,False,True,False,False,True,False
8885,28.699458,77.215967,4.12,3.01,20,9,5,False,True,False,False,False,True,False,False,True,False
8886,28.683563,77.229475,2.01,5.64,20,38,15,False,True,False,False,False,True,False,False,False,True
8887,28.553237,77.098422,6.41,8.65,15,41,5,False,False,True,True,False,False,False,False,True,False
8888,28.672814,77.117181,3.89,9.08,5,39,15,False,False,True,False,True,False,False,False,False,True
8889,28.650446,77.068857,5.12,2.85,5,28,5,True,False,False,False,True,False,False,False,True,False
8890,28.626367,77.170945,4.36,9.16,10,23,0,False,False,True,False,False,True,True,False,False,False
8891,28.633016,77.171632,5.62,7.53,5,16,15,True,False,False,False,True,False,False,False,False,True
8892,28.562361,77.033953,2.83,2.88,10,9,15,True,False,False,False,False,True,False,False,False,True
8893,28.65774,77.258719,1.0,2.04,5,28,5,True,False,False,False,True,False,False,False,True,False
8894,28.681057,77.284327,4.58,6.61,15,7,15,False,False,True,True,False,False,False,False,False,True
8895,28.520015,77.234042,5.89,8.98,20,18,0,False,True,False,False,False,True,True,False,False,False
8896,28.660856,77.283414,7.63,4.5,30,12,0,False,True,False,True,False,False,True,False,False,False
8897,28.53395,77.195714,7.02,8.93,5,34,0,True,False,False,False,True,False,True,False,False,False
8898,28.605786,77.187252,4.27,7.72,5,18,0,True,False,False,False,True,False,True,False,False,False
8899,28.63988,77.298018,7.38,7.77,20,26,20,False,True,False,False,False,True,False,True,False,False
8900,28.548309,77.21054,7.39,5.02,20,7,0,False,True,False,False,False,True,True,False,False,False
8901,28.607722,77.217345,3.67,7.92,5,27,20,False,False,True,False,True,False,False,True,False,False
8902,28.642436,77.260369,7.98,7.52,10,34,0,True,False,False,False,False,True,True,False,False,False
8903,28.665969,77.099767,6.91,8.27,20,42,5,False,True,False,False,False,True,False,False,True,False
8904,28.631184,77.129511,1.99,9.79,10,12,0,True,False,False,False,False,True,True,False,False,False
8905,28.59142,77.168121,3.61,6.22,10,21,5,False,False,True,False,False,True,False,False,True,False
8906,28.60167,77.28626,3.65,1.84,20,5,0,False,True,False,False,False,True,True,False,False,False
8907,28.551641,77.038967,4.58,6.8,30,23,15,False,True,False,True,False,False,False,False,False,True
8908,28.601645,77.302574,1.9,2.05,10,6,5,True,False,False,False,False,True,False,False,True,False
8909,28.543782,77.08524,7.28,7.56,10,35,0,True,False,False,False,False,True,True,False,False,False
8910,28.663132,77.118865,5.93,8.79,5,22,20,False,False,True,False,True,False,False,True,False,False
8911,28.703538,77.072937,1.51,0.85,20,30,0,False,True,False,False,False,True,True,False,False,False
8912,28.577674,77.139002,8.83,4.98,5,6,5,True,False,False,False,True,False,False,False,True,False
8913,28.649871,77.132754,4.39,9.88,15,17,0,False,False,True,True,False,False,True,False,False,False
8914,28.672591,77.126564,7.75,0.5,5,18,0,True,False,False,False,True,False,True,False,False,False
8915,28.695655,77.239126,3.3,6.11,30,17,15,False,True,False,True,False,False,False,False,False,True
8916,28.701335,77.188104,1.0,2.68,5,31,20,False,False,True,False,True,False,False,True,False,False
8917,28.671188,77.043327,6.13,4.57,5,11,0,False,False,True,False,True,False,True,False,False,False
8918,28.58673,77.126868,5.82,0.81,5,44,0,True,False,False,False,True,False,True,False,False,False
8919,28.593847,77.196403,7.04,2.37,20,23,0,False,True,False,False,False,True,True,False,False,False
8920,28.651876,77.261734,3.13,5.38,30,24,0,False,True,False,True,False,False,True,False,False,False
8921,28.626756,77.114123,3.9,1.53,20,19,0,False,True,False,False,False,True,True,False,False,False
8922,28.595301,77.144298,5.67,0.75,10,21,15,False,False,True,False,False,True,False,False,False,True
8923,28.601968,77.029427,2.02,6.84,10,20,0,True,False,False,False,False,True,True,False,False,False
8924,28.671302,77.164649,6.84,1.12,10,12,0,True,False,False,False,False,True,True,False,False,False
8925,28.63445,77.280983,7.58,8.54,5,7,5,False,False,True,False,True,False,False,False,True,False
8926,28.685103,77.268011,4.18,7.49,20,29,0,False,True,False,False,False,True,True,False,False,False
8927,28.552545,77.0961,8.09,7.68,10,28,15,True,False,False,False,False,True,False,False,False,True
8928,28.650837,77.097708,4.49,7.95,10,23,5,True,False,False,False,False,True,False,False,True,False
8929,28.694677,77.265518,3.49,7.46,5,18,15,True,False,False,False,True,False,False,False,False,True
8930,28.540001,77.122124,1.06,3.16,20,36,0,False,True,False,False,False,True,True,False,False,False
8931,28.616366,77.272282,4.65,5.0,20,9,20,False,True,False,False,False,True,False,True,False,False
8932,28.649102,77.125517,4.37,7.93,5,13,0,True,False,False,False,True,False,True,False,False,False
8933,28.636892,77.032961,6.5,3.91,10,38,15,False,False,True,False,False,True,False,False,False,True
8934,28.689064,77.126137,4.12,6.86,5,43,0,False,False,True,False,True,False,True,False,False,False
8935,28.674164,77.060153,3.79,3.3,5,30,0,False,False,True,False,True,False,True,False,False,False
8936,28.532216,77.129689,2.86,6.26,5,6,0,False,False,True,False,True,False,True,False,False,False
8937,28.682847,77.193603,1.23,7.25,10,20,0,True,False,False,False,False,True,True,False,False,False
8938,28.552766,77.245375,7.55,7.21,10,27,0,True,False,False,False,False,True,True,False,False,False
8939,28.55066,77.055606,2.44,3.95,20,9,20,False,True,False,False,False,True,False,True,False,False
8940,28.545709,77.123993,4.96,2.55,20,42,20,False,True,False,False,False,True,False,True,False,False
8941,28.692826,77.185961,9.07,8.81,5,40,15,True,False,False,False,True,False,False,False,False,True
8942,28.546979,77.230379,5.69,1.58,15,18,15,False,False,True,True,False,False,False,False,False,True
8943,28.609009,77.225627,5.06,5.69,10,32,15,False,True,False,False,True,False,False,False,False,True
8944,28.564564,77.09837,2.04,2.67,5,9,0,True,False,False,False,True,False,True,False,False,False
8945,28.610851,77.102513,6.14,8.66,10,9,20,True,False,False,False,False,True,False,True,False,False
8946,28.677078,77.165131,2.37,6.74,30,22,0,False,True,False,True,False,False,True,False,False,False
8947,28.64311,77.266187,6.39,8.72,5,5,20,False,False,True,False,True,False,False,True,False,False
8948,28.621255,77.304187,5.71,3.19,10,5,15,False,True,False,False,True,False,False,False,False,True
8949,28.552287,77.198099,5.99,6.4,5,13,15,True,False,False,False,True,False,False,False,False,True
8950,28.580886,77.265864,5.92,3.0,5,32,15,True,False,False,False,True,False,False,False,False,True
8951,28.562746,77.183239,4.05,4.41,5,13,0,False,False,True,False,True,False,True,False,False,False
8952,28.613619,77.036212,1.75,5.62,30,16,15,False,True,False,True,False,False,False,False,False,True
8953,28.623503,77.136942,4.55,3.0,30,16,5,False,True,False,True,False,False,False,False,True,False
8954,28.59925,77.237828,7.53,3.41,10,22,15,False,False,True,False,False,True,False,False,False,True
8955,28.546959,77.148161,4.71,9.46,5,40,15,False,False,True,False,True,False,False,False,False,True
8956,28.525303,77.204109,5.13,8.82,5,19,0,False,False,True,False,True,False,True,False,False,False
8957,28.701944,77.299164,5.26,5.98,10,13,20,True,False,False,False,False,True,False,True,False,False
8958,28.686683,77.192482,6.82,5.11,5,19,0,True,False,False,False,True,False,True,False,False,False
8959,28.594775,77.089142,5.75,1.0,5,43,0,True,False,False,False,True,False,True,False,False,False
8960,28.517304,77.128952,2.54,8.56,30,13,15,False,True,False,True,False,False,False,False,False,True
8961,28.513601,77.145943,4.75,8.32,5,35,0,False,False,True,False,True,False,True,False,False,False
8962,28.55813,77.092579,1.0,1.19,5,14,0,True,False,False,False,True,False,True,False,False,False
8963,28.571778,77.116556,6.72,2.14,5,23,15,False,False,True,False,True,False,False,False,False,True
8964,28.539929,77.149659,4.05,0.68,15,23,15,False,False,True,True,False,False,False,False,False,True
8965,28.577596,77.070587,4.86,1.14,20,8,0,False,True,False,False,False,True,True,False,False,False
8966,28.645485,77.071565,2.38,8.86,20,21,15,False,True,False,False,False,True,False,False,False,True
8967,28.595916,77.210712,3.87,2.05,5,18,0,True,False,False,False,True,False,True,False,False,False
8968,28.589677,77.082616,3.49,8.88,5,40,0,True,False,False,False,True,False,True,False,False,False
8969,28.545681,77.261378,6.88,5.04,10,8,15,False,False,True,False,False,True,False,False,False,True
8970,28.568178,77.153037,3.9,7.97,10,30,0,False,True,False,False,True,False,True,False,False,False
8971,28.595329,77.228867,3.64,6.37,5,24,0,False,False,True,False,True,False,True,False,False,False
8972,28.582345,77.232773,8.0,9.88,5,39,0,False,False,True,False,True,False,True,False,False,False
8973,28.672588,77.039543,8.14,4.89,5,26,15,False,False,True,False,True,False,False,False,False,True
8974,28.521803,77.080188,5.14,5.05,15,34,0,False,False,True,True,False,False,True,False,False,False
8975,28.678626,77.177445,6.41,4.17,15,43,15,False,False,True,True,False,False,False,False,False,True
8976,28.68855,77.048833,5.04,8.39,20,18,0,False,True,False,False,False,True,True,False,False,False
8977,28.556875,77.225604,1.3,1.91,5,30,20,True,False,False,False,True,False,False,True,False,False
8978,28.546207,77.096898,9.85,9.39,10,38,0,False,False,True,False,False,True,True,False,False,False
8979,28.666792,77.136908,5.76,6.45,15,44,15,False,False,True,True,False,False,False,False,False,True
8980,28.64144,77.305922,4.29,9.69,5,19,0,True,False,False,False,True,False,True,False,False,False
8981,28.519291,77.071437,8.82,7.58,10,42,15,True,False,False,False,False,True,False,False,False,True
8982,28.581562,77.060834,3.72,7.77,30,27,0,False,True,False,True,False,False,True,False,False,False
8983,28.62732,77.146376,3.95,2.29,20,23,0,False,True,False,False,False,True,True,False,False,False
8984,28.613618,77.232832,8.89,7.91,10,15,20,True,False,False,False,False,True,False,True,False,False
8985,28.692141,77.284939,7.41,1.06,15,8,0,False,False,True,True,False,False,True,False,False,False
8986,28.582796,77.102055,4.87,3.65,10,34,0,False,False,True,False,False,True,True,False,False,False
8987,28.524427,77.243296,5.99,1.93,30,12,20,False,True,False,True,False,False,False,True,False,False
8988,28.567864,77.031282,2.37,8.17,10,25,0,False,False,True,False,False,True,True,False,False,False
8989,28.592602,77.066024,4.07,9.76,5,34,0,True,False,False,False,True,False,True,False,False,False
8990,28.549777,77.195217,5.99,8.53,5,37,15,True,False,False,False,True,False,False,False,False,True
8991,28.623992,77.266542,5.82,6.51,10,26,15,True,False,False,False,False,True,False,False,False,True
8992,28.693713,77.267309,7.29,6.32,5,25,0,False,False,True,False,True,False,True,False,False,False
8993,28.51554,77.181562,5.19,9.29,20,36,0,False,True,False,False,False,True,True,False,False,False
8994,28.654056,77.214168,6.94,4.6,5,42,20,True,False,False,False,True,False,False,True,False,False
8995,28.686224,77.146427,5.88,6.98,30,34,0,False,True,False,True,False,False,True,False,False,False
8996,28.531848,77.037779,4.91,8.72,10,9,15,False,False,True,False,False,True,False,False,False,True
8997,28.673848,77.22036,6.39,5.16,5,20,0,False,False,True,False,True,False,True,False,False,False
8998,28.542485,77.270157,2.71,1.48,5,14,0,True,False,False,False,True,False,True,False,False,False
8999,28.532446,77.129101,5.49,3.15,10,12,0,False,False,True,False,False,True,True,False,False,False
9000,28.581064,77.103837,5.72,3.51,5,35,15,True,False,False,False,True,False,False,False,False,True
9001,28.597211,77.20018,1.7,5.49,5,7,0,True,False,False,False,True,False,True,False,False,False
9002,28.598125,77.199443,4.64,2.49,20,39,0,False,True,False,False,False,True,True,False,False,False
9003,28.561736,77.035857,5.81,8.77,10,26,20,True,False,False,False,False,True,False,True,False,False
9004,28.656434,77.271331,6.32,2.36,30,17,5,False,True,False,True,False,False,False,False,True,False
9005,28.518999,77.162891,5.67,5.13,15,11,5,False,False,True,True,False,False,False,False,True,False
9006,28.532564,77.250651,4.89,4.82,10,22,20,True,False,False,False,False,True,False,True,False,False
9007,28.579955,77.156812,5.21,4.5,10,43,15,False,True,False,False,True,False,False,False,False,True
9008,28.625804,77.041281,5.55,5.76,10,37,20,False,True,False,False,True,False,False,True,False,False
9009,28.611199,77.114134,7.42,4.36,20,32,0,False,True,False,False,False,True,True,False,False,False
9010,28.556326,77.02841,3.72,9.0,20,24,20,False,True,False,False,False,True,False,True,False,False
9011,28.635896,77.049389,2.61,6.65,10,38,0,False,False,True,False,False,True,True,False,False,False
9012,28.593904,77.103694,3.53,3.16,10,11,5,True,False,False,False,False,True,False,False,True,False
9013,28.687548,77.251991,5.7,5.65,10,41,0,False,False,True,False,False,True,True,False,False,False
9014,28.554273,77.057027,8.49,6.83,5,21,5,False,False,True,False,True,False,False,False,True,False
9015,28.599262,77.180884,5.04,5.14,5,33,0,True,False,False,False,True,False,True,False,False,False
9016,28.627095,77.131768,6.31,1.14,5,26,0,True,False,False,False,True,False,True,False,False,False
9017,28.6345,77.282241,5.42,6.46,10,11,15,False,False,True,False,False,True,False,False,False,True
9018,28.548829,77.305218,4.84,7.09,20,40,15,False,True,False,False,False,True,False,False,False,True
9019,28.533601,77.223513,6.5,1.28,20,13,0,False,True,False,False,False,True,True,False,False,False
9020,28.676891,77.131014,5.87,3.34,10,32,0,True,False,False,False,False,True,True,False,False,False
9021,28.636423,77.294768,7.19,4.73,30,25,15,False,True,False,True,False,False,False,False,False,True
9022,28.534499,77.167362,5.77,6.09,30,44,0,False,True,False,True,False,False,True,False,False,False
9023,28.695878,77.115778,6.12,8.53,30,37,5,False,True,False,True,False,False,False,False,True,False
9024,28.584622,77.073954,7.54,2.27,5,24,5,True,False,False,False,True,False,False,False,True,False
9025,28.5163,77.039518,3.57,5.38,20,12,0,False,True,False,False,False,True,True,False,False,False
9026,28.674961,77.216298,6.45,3.05,20,26,15,False,True,False,False,False,True,False,False,False,True
9027,28.672186,77.111393,8.6,8.1,5,16,15,True,False,False,False,True,False,False,False,False,True
9028,28.566225,77.219642,10.98,6.58,10,29,5,True,False,False,False,False,True,False,False,True,False
9029,28.650828,77.112201,7.92,0.53,10,7,0,False,False,True,False,False,True,True,False,False,False
9030,28.65273,77.155833,6.72,5.46,5,36,15,True,False,False,False,True,False,False,False,False,True
9031,28.618612,77.076252,1.54,2.67,10,26,5,True,False,False,False,False,True,False,False,True,False
9032,28.613455,77.21979,4.66,9.99,10,40,0,True,False,False,False,False,True,True,False,False,False
9033,28.652264,77.145063,6.12,1.06,5,7,0,True,False,False,False,True,False,True,False,False,False
9034,28.639193,77.136203,6.69,4.71,20,21,15,False,True,False,False,False,True,False,False,False,True
9035,28.695926,77.13214,2.92,4.62,10,21,15,True,False,False,False,False,True,False,False,False,True
9036,28.651804,77.301086,4.9,4.36,5,40,0,True,False,False,False,True,False,True,False,False,False
9037,28.697924,77.28917,1.55,7.28,20,12,0,False,True,False,False,False,True,True,False,False,False
9038,28.539483,77.285062,8.07,2.49,5,31,0,True,False,False,False,True,False,True,False,False,False
9039,28.648966,77.070308,6.61,2.0,30,24,15,False,True,False,True,False,False,False,False,False,True
9040,28.574634,77.189616,4.51,9.03,5,24,0,True,False,False,False,True,False,True,False,False,False
9041,28.604562,77.09156,4.86,3.17,10,39,0,True,False,False,False,False,True,True,False,False,False
9042,28.679188,77.112439,7.81,5.35,20,27,0,False,True,False,False,False,True,True,False,False,False
9043,28.531736,77.214247,3.74,4.68,5,42,0,False,False,True,False,True,False,True,False,False,False
9044,28.653606,77.217463,1.91,5.6,20,34,0,False,True,False,False,False,True,True,False,False,False
9045,28.553431,77.1789,6.57,7.51,5,34,15,False,False,True,False,True,False,False,False,False,True
9046,28.604187,77.167967,7.07,4.51,5,42,0,False,False,True,False,True,False,True,False,False,False
9047,28.549257,77.237799,7.03,4.69,5,32,15,True,False,False,False,True,False,False,False,False,True
9048,28.654869,77.062279,2.31,3.87,20,14,0,False,True,False,False,False,True,True,False,False,False
9049,28.6952,77.120501,3.82,1.07,5,6,5,True,False,False,False,True,False,False,False,True,False
9050,28.551254,77.046335,6.51,1.48,5,20,0,False,False,True,False,True,False,True,False,False,False
9051,28.556444,77.118963,6.71,3.84,5,20,0,False,False,True,False,True,False,True,False,False,False
9052,28.688192,77.138657,4.23,4.72,30,42,20,False,True,False,True,False,False,False,True,False,False
9053,28.661833,77.073293,3.91,9.77,20,40,15,False,True,False,False,False,True,False,False,False,True
9054,28.585685,77.116197,6.96,6.26,10,41,5,True,False,False,False,False,True,False,False,True,False
9055,28.589788,77.070351,7.2,8.96,5,27,0,False,False,True,False,True,False,True,False,False,False
9056,28.66419,77.056245,6.76,1.98,30,39,0,False,True,False,True,False,False,True,False,False,False
9057,28.545439,77.058237,6.6,7.63,5,33,0,False,False,True,False,True,False,True,False,False,False
9058,28.55189,77.075346,5.36,7.06,5,31,20,False,False,True,False,True,False,False,True,False,False
9059,28.560833,77.164573,7.95,3.51,10,15,20,True,False,False,False,False,True,False,True,False,False
9060,28.568262,77.202195,3.98,3.27,10,8,15,True,False,False,False,False,True,False,False,False,True
9061,28.692704,77.285874,6.54,9.76,30,19,0,False,True,False,True,False,False,True,False,False,False
9062,28.542705,77.184857,2.75,5.47,20,31,0,False,True,False,False,False,True,True,False,False,False
9063,28.585534,77.22652,4.2,4.97,10,35,0,False,False,True,False,False,True,True,False,False,False
9064,28.643569,77.083173,2.57,6.43,30,17,0,False,True,False,True,False,False,True,False,False,False
9065,28.52412,77.138527,6.82,2.7,15,25,20,False,False,True,True,False,False,False,True,False,False
9066,28.618708,77.227378,5.92,1.57,5,22,0,False,False,True,False,True,False,True,False,False,False
9067,28.66271,77.221251,2.84,5.44,5,22,0,False,False,True,False,True,False,True,False,False,False
9068,28.656729,77.299281,9.8,4.7,10,9,0,False,False,True,False,False,True,True,False,False,False
9069,28.677303,77.063377,3.22,0.7,5,25,0,True,False,False,False,True,False,True,False,False,False
9070,28.534378,77.23267,5.17,7.91,10,30,0,False,False,True,False,False,True,True,False,False,False
9071,28.56803,77.062412,5.11,2.62,10,22,0,False,False,True,False,False,True,True,False,False,False
9072,28.63994,77.290288,5.48,3.24,20,32,20,False,True,False,False,False,True,False,True,False,False
9073,28.605875,77.091358,4.58,4.46,5,7,0,False,False,True,False,True,False,True,False,False,False
9074,28.518017,77.229143,4.83,3.02,5,42,0,False,False,True,False,True,False,True,False,False,False
9075,28.614089,77.114659,6.21,8.07,5,20,0,True,False,False,False,True,False,True,False,False,False
9076,28.677517,77.069574,3.9,7.13,15,34,15,False,False,True,True,False,False,False,False,False,True
